cve_id,published,id_year,keyword_tier,bm25_score,cvss3_score,cvss3_version,cvss3_source,cvss4_score,cwes,in_keyword,in_bm25,in_intersection,owasp,text_snippet
CVE-2026-86062,2026-09-22,2026,adversarial,8.53869,6.1,3.1,Secondary,,CWE-79,True,False,False,,"LightRAG provides simple and fast retrieval-augmented generation. Prior to 1.5.5, lightrag_webui/src/components/retrieval/ChatMessage.tsx renders answer and thinking content with react-markdown, rehyp"
CVE-2026-86082,2026-09-08,2026,adversarial,22.6145,6.5,3.1,Primary,7.1,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"n8n is an open source workflow automation platform. Prior to 1.123.76, 2.37.7, and 2.38.2, the OpenAI Chat Model node enforced credential allowed-domain restrictions for normal calls but not for the m"
CVE-2026-86169,2026-09-05,2026,adversarial,18.0065,8.8,3.1,Secondary,8.7,CWE-829,True,True,True,LLM03_Supply_Chain,"Axolotl before 0.19.0 contains a remote code execution vulnerability in the multipack patch path where trust_remote_code defaults to None instead of False, causing the security guard to be bypassed. A"
CVE-2026-86228,2026-09-06,2026,adversarial,6.72037,4.3,3.1,Secondary,2.1,CWE-266|CWE-284,True,False,False,,A security vulnerability has been detected in JeecgBoot up to 3.9.3. This vulnerability affects the function exportXls of the file jeecg-boot/jeecg-boot-module/jeecg-boot-module-airag/src/main/java/or
CVE-2026-86289,2026-09-07,2026,adversarial,9.69287,4.3,3.1,Secondary,2.1,CWE-189|CWE-190,True,True,True,,A vulnerability was found in Ollama up to 0.31.1. This issue affects the function readGGUFV1String of the file fs/ggml/gguf.go of the component GGUF Decoder. Performing a manipulation results in integ
CVE-2026-86317,2026-09-07,2026,,18.5305,5.3,3.1,Secondary,6.9,CWE-617,False,True,False,,A vulnerability was detected in ggml-org llama.cpp up to 0.4.0. This impacts the function rpc_server::deserialize_tensor of the file ggml/src/ggml-rpc/ggml-rpc.cpp of the component RPC Server. Perform
CVE-2026-86867,2026-09-23,2026,,12.9857,6.5,3.1,Secondary,,CWE-200|CWE-639|CWE-862,False,True,False,,Cinnamon's Kotaemon (all versions up to and including v0.12.0) multi-user chat interface contains multiple vulnerabilities due to incorrect authorization and improper access controls. There are four h
CVE-2026-87011,2026-09-09,2026,adversarial,17.2128,7.5,3.1,Secondary,,CWE-405|CWE-770,True,True,True,LLM10_Unbounded_Consumption,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.9.0 until 0.11.1, the unauthenticated POST /oauth/backchannel-logout handler in backend/open_webui/utils/oa"
CVE-2026-87012,2026-09-09,2026,adversarial,17.3626,4.3,3.1,Secondary,,CWE-1287|CWE-754,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.9.0 until 0.11.1, backend/open_webui/models/calendar.py stored the calendar event meta.alert_minutes value "
CVE-2026-87013,2026-09-09,2026,adversarial,15.2151,4.3,3.1,Secondary,,CWE-835,True,True,True,LLM10_Unbounded_Consumption,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.10.0 until 0.11.1, POST /api/v1/folders/{id}/update/parent allowed a user to place a folder under itself or"
CVE-2026-87014,2026-09-09,2026,adversarial,18.9645,6.5,3.1,Secondary,,CWE-613|CWE-863,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.9.0 until 0.11.1, role synchronization in backend/open_webui/routers/auths.py and backend/open_webui/utils/"
CVE-2026-87015,2026-09-09,2026,adversarial,17.9595,6.8,3.1,Secondary,,CWE-201,True,True,True,LLM02_Sensitive_Info_Disclosure,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.6.27 until 0.11.1, backend/open_webui/utils/tools.py captured a cookie jar from the enclosing connection lo"
CVE-2026-87016,2026-09-09,2026,adversarial,17.6707,8.1,3.1,Secondary,,CWE-155|CWE-287,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.6.41 until 0.11.1, get_user_by_oauth_sub and get_user_by_scim_external_id in backend/open_webui/models/user"
CVE-2026-87017,2026-09-09,2026,adversarial,15.7933,4.3,3.1,Secondary,,CWE-200|CWE-863,True,True,True,LLM02_Sensitive_Info_Disclosure,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.7.0 until 0.11.1, the built-in knowledge search tool passed the caller's readable knowledge identifiers thr"
CVE-2026-8756,2026-05-17,2026,adversarial,8.79744,7.3,3.1,Secondary,5.5,CWE-22,True,False,False,,A vulnerability has been found in fishaudio Bert-VITS2 up to 8f7fbd8c4770965225d258db548da27dc8dd934c. The impacted element is the function generate_config of the file webui_preprocess.py of the compo
CVE-2026-87810,2026-09-09,2026,,9.85562,5.3,3.1,Secondary,6.9,CWE-200,False,True,False,,Siyuan before v3.8.2 contains an information disclosure vulnerability in the POST /api/search/fullTextSearchBlock endpoint that filters private blocks from results but returns unfiltered match counts.
CVE-2026-87959,2026-09-16,2026,,18.0928,5.4,3.1,Secondary,,CWE-284,False,True,False,,"The WPBot WordPress plugin before 8.7.6 does not perform a capability check on the AJAX action that saves its Claude AI provider settings, allowing users with subscriber-level access to overwrite tho"
CVE-2026-87983,2026-09-11,2026,,12.9819,,,,9.2,CWE-22,False,True,False,,"An arbitrary file read vulnerability in Mistral Vibe, introduced in version 2.6.0, allows an attacker to bypass workspace restrictions using quoted absolute paths in allowlisted shell commands. Improp"
CVE-2026-87984,2026-09-11,2026,,12.842,,,,9.3,CWE-22,False,True,False,,"An arbitrary file write vulnerability in Mistral Vibe, introduced in version 1.3.4, allows an attacker to create or overwrite files outside the active workspace without user approval. Shell redirectio"
CVE-2026-87985,2026-09-11,2026,,13.4205,,,,10,CWE-184,False,True,False,,"An arbitrary code execution vulnerability in Mistral Vibe allows an attacker to bypass command permission checks using ANSI-C quoted arguments. These arguments are not properly inspected, enabling a c"
CVE-2026-87986,2026-09-11,2026,,13.4965,,,,10,CWE-228,False,True,False,,An arbitrary code execution vulnerability in Mistral Vibe allows an attacker to bypass command permission checks using shell constructs it's parser cannot interpret. Unparsed portions are omitted from
CVE-2026-87987,2026-09-11,2026,,13.4965,,,,10,CWE-15,False,True,False,,An arbitrary code execution vulnerability in Mistral Vibe allows an attacker to bypass command permission checks using environment variable assignments preceding allowlisted commands. These assignment
CVE-2026-87988,2026-09-11,2026,,13.8093,,,,10,CWE-732,False,True,False,,An arbitrary file access vulnerability in Mistral Vibe allows an attacker to bypass workspace restrictions through commands classified as unconditionally allowed. Missing path validation for these com
CVE-2026-87994,2026-09-09,2026,adversarial,17.1635,4.3,3.1,Secondary,,CWE-639|CWE-862,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.9.5 until 0.11.1, the channel branch of chat_completion in backend/open_webui/main.py checked channel write"
CVE-2026-87995,2026-09-09,2026,adversarial,17.2624,8.7,3.1,Secondary,,CWE-1021|CWE-79,True,True,True,LLM05_Improper_Output_Handling,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.8.11 until 0.11.1, src/lib/components/chat/FileNav/PortPreview.svelte rendered terminal port content in an "
CVE-2026-87996,2026-09-09,2026,adversarial,17.2128,7.7,3.1,Secondary,,CWE-367|CWE-918,True,True,True,LLM05_Improper_Output_Handling,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.9.6 until 0.11.1, SafePlaywrightURLLoader in backend/open_webui/retrieval/web/utils.py validated a user-con"
CVE-2026-87997,2026-09-09,2026,adversarial,16.7801,4.3,3.1,Secondary,,CWE-639|CWE-862,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.10.0 until 0.11.1, POST /api/chat/completions and POST /api/v1/chat/completions in backend/open_webui/main."
CVE-2026-87998,2026-09-09,2026,adversarial,17.2128,7.1,3.1,Secondary,,CWE-269|CWE-863,True,True,True,LLM06_Excessive_Agency,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.10.0 until 0.11.1, DELETE /api/v1/knowledge/{id}/delete in backend/open_webui/routers/knowledge.py authoriz"
CVE-2026-87999,2026-09-09,2026,adversarial,17.1146,7.1,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. Prior to 0.11.1, POST /api/v1/retrieval/process/web and POST /api/v1/retrieval/process/web/search in backend/open_"
CVE-2026-88000,2026-09-09,2026,adversarial,17.4131,6.5,3.1,Secondary,,CWE-835,True,True,True,LLM10_Unbounded_Consumption,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.10.0 until 0.11.1, DELETE /api/v1/chats/{id}/messages/{message_id} used the chat-history deletion helper in"
CVE-2026-88001,2026-09-09,2026,adversarial,15.9589,5,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.9.5 until 0.11.1, server-side web fetches did not reapply WEB_FETCH_FILTER_LIST or private-address controls"
CVE-2026-88002,2026-09-09,2026,adversarial,17.2128,6.5,3.1,Secondary,,CWE-835,True,True,True,LLM10_Unbounded_Consumption,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.5.0 until 0.11.1, the message-chain reconstruction helper in backend/open_webui/utils/misc.py advanced thro"
CVE-2026-88005,2026-09-10,2026,adversarial,18.2121,6.5,3.1,Secondary,,CWE-863,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.8.0 until 0.9.0, Open WebUI's OAuth token exchange endpoint issues a session for a provider access token wi"
CVE-2026-88006,2026-09-10,2026,adversarial,17.8294,6.5,3.1,Secondary,,CWE-863,True,True,True,,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform. From 0.8.0 until 0.11.1, Open WebUI's OAuth token exchange endpoint issues a session for a provider access token w"
CVE-2026-88055,2026-09-10,2026,adversarial,12.5284,5.5,3.1,Secondary,,CWE-79,True,True,True,LLM05_Improper_Output_Handling,"AnythingLLM is an application that turns pieces of content into context that any LLM can use as references during chatting. In 1.16.1 and earlier, the manager role can store meta_page_title or meta_pa"
CVE-2026-8828,2026-06-12,2026,adversarial,14.2853,,,,8.8,CWE-639,True,True,True,LLM08_Vector_Embedding_Weakness,"A lack of authorization validation in version 1.0.0 or later of the ChromaDB Rust project allows any authenticated users to arbitrarily read, write, update, or delete data in any tenant's collection r"
CVE-2026-89278,2026-09-18,2026,adversarial,65.2577,5.3,3.1,Secondary,,CWE-200,True,True,True,LLM02_Sensitive_Info_Disclosure,"The GPTranslate – Multilingual AI Translation Agent for WordPress: Translate Your Site with AI plugin for WordPress is vulnerable to Sensitive Information Exposure in all versions up to, and including"
CVE-2026-89519,2026-09-11,2026,,14.3722,,,,,,False,True,False,,"In the Linux kernel, the following vulnerability has been resolved: sched_ext: Replace SCX_RQ_BAL_KEEP with a dispatch verdict return SCX_RQ_BAL_KEEP tells the pick to keep running the previous task"
CVE-2026-89807,2026-09-16,2026,,9.74158,,,,,,False,True,False,,"In the Linux kernel, the following vulnerability has been resolved: drm/amdkfd: guard against NULL restore_mqd in CRIU queue restore Both create_queue_cpsch() and create_queue_nocpsch() unconditiona"
CVE-2026-90533,2026-09-12,2026,adversarial,11.7588,6.5,3.1,Primary,6,CWE-862,True,True,True,,Flowise before 3.1.4 contains a broken access control vulnerability in GET /api/v1/organizationuser that allows any authenticated organization member to retrieve the organization owner's full user rec
CVE-2026-90534,2026-09-12,2026,adversarial,15.4506,6.5,3.1,Primary,6.1,CWE-639,True,True,True,,"Flowise is a low-code platform for building LLM applications. In versions up to and including 3.1.3, the POST /api/v1/node-load-method/:name endpoint is mounted without any route-level permission chec"
CVE-2026-90535,2026-09-12,2026,adversarial,12.2011,7.5,3.1,Primary,6.3,CWE-862,True,True,True,LLM10_Unbounded_Consumption,Flowise versions before 3.1.4 contain an unauthenticated denial of service vulnerability in the /api/v1/text-to-speech/abort endpoint that accepts user-supplied chatflowId and chatId without ownership
CVE-2026-90542,2026-09-12,2026,,10.3983,5.4,3.1,Secondary,5.3,CWE-639,False,True,False,,WWBN AVideo through commit c3edcc274c389816d434acadac07ee78eaf330c1 fails to validate that logged-in users can access live schedules before creating reminders via remindMe.json.php. Authenticated atta
CVE-2026-90553,2026-09-12,2026,adversarial,15.5867,7.8,3.1,Secondary,8.5,CWE-94,True,True,True,LLM03_Supply_Chain,vLLM before 0.28.0 contains a remote code execution vulnerability in the LlavaOnevision2 processor loader that ignores the trust_remote_code parameter when loading remote processor classes. Attackers 
CVE-2026-90554,2026-09-12,2026,adversarial,14.1043,7.5,3.1,Primary,6.9,CWE-400,True,True,True,LLM10_Unbounded_Consumption,"vLLM versions >=0.10.2 and <0.28.0 do not apply any audio decode-size or duration limit when extracting audio from video input for NanoNemotronVL models. In nano_nemotron_vl.py, _extract_audio_from_vi"
CVE-2026-90555,2026-09-12,2026,adversarial,14.7583,6.5,3.1,Secondary,7.1,CWE-409,True,True,True,,"vLLM versions before 0.28.0 fail to validate audio sample rate headers in the transcription endpoint, allowing authenticated clients to bypass duration checks. Attackers can submit forged FLAC headers"
CVE-2026-90580,2026-09-13,2026,adversarial,10.4198,6.3,3.1,Secondary,2.1,CWE-918,True,True,True,LLM05_Improper_Output_Handling,A vulnerability was found in FlowiseAI Flowise up to 3.0.2. This vulnerability affects the function axios.post of the file packages/server/src/controllers/evaluations/index.ts of the component Evaluat
CVE-2026-90713,2026-09-14,2026,adversarial,12.1412,3.3,3.1,Secondary,1.9,CWE-404,True,True,True,LLM10_Unbounded_Consumption,A security flaw has been discovered in vllm-project vLLM up to 0.29.0. The affected element is the function TiktokenTokenizer::new of the file rust/src/text/src/backend/hf/mod.rs of the component tikt
CVE-2026-90777,2026-09-13,2026,adversarial,0,8.8,3.1,Secondary,8.7,CWE-502,True,False,False,,"ESPnet before 202609 deserializes pretrained model checkpoints using torch.load with weights_only=False, allowing arbitrary code execution from attacker-supplied files. Attackers can craft malicious c"
CVE-2026-9081,2026-08-05,2026,adversarial,10.1643,7.1,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"IBM Langflow OSS 1.0.0 through 1.10.3, and 1.0.0 through 1.10.3 contains a Server-Side Request Forgery (SSRF) vulnerability in the validate_model_provider_key() function for the Ollama provider. The f"
